Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
2009-03-31 오후 8:55:35,-0.019185,0.02472353,-0.01749299,0.02594828,-0.07409001,0.09547907,-0.06755567,0.1002088,93,7,697,0,495.0005,0.03129405,0.1208536
2009-03-31 오후 8:55:35,-0.01892665,0.02439059,-0.01725742,0.02559885,-0.07506176,0.09673136,-0.06844172,0.1015232,94,7,697,0,493.2781,0.03087263,0.1224387
2009-03-31 오후 8:55:35,-0.01873655,0.02414561,-0.01708409,0.02534174,-0.07601878,0.09796466,-0.06931433,0.1028176,95,7,697,0,491.3094,0.03056255,0.1239997
2009-03-31 오후 8:55:35,-0.0185063,0.02384889,-0.01687415,0.02503032,-0.07696316,0.09918167,-0.07017542,0.1040949,96,7,697,0,490.4706,0.03018697,0.1255402
2009-03-31 오후 8:55:35,-0.01819173,0.02344351,-0.01658732,0.02460485,-0.07789595,0.1003837,-0.07102594,0.1053565,97,7,697,0,489.2051,0.02967385,0.1270617
2009-03-31 오후 8:55:35,-0.01794141,0.02312092,-0.01635907,0.02426628,-0.07881707,0.1015708,-0.07186583,0.1066023,98,7,697,0,489.0355,0.02926553,0.1285642
2009-03-31 오후 8:55:35,-0.01773124,0.02285007,-0.01616744,0.02398202,-0.07972582,0.1027419,-0.07269444,0.1078315,99,7,697,0,488.7968,0.0289227,0.1300465
2009-03-31 오후 8:55:35,-0.01746083,0.0225016,-0.01592088,0.02361629,-0.08062166,0.1038964,-0.07351127,0.1090431,100,7,697,0,487.6444,0.02848163,0.1315078
2009-03-31 오후 8:55:35,-0.01722657,0.02219971,-0.01570728,0.02329944,-0.08150457,0.1050342,-0.07431631,0.1102373,101,7,697,0,484.5891,0.0280995,0.132948
2009-03-31 오후 8:55:35,-0.01708064,0.02201165,-0.01557422,0.02310207,-0.08237496,0.1061558,-0.07510993,0.1114145,102,7,697,0,476.0577,0.02786147,0.1343677
2009-03-31 오후 8:55:35,-0.01689456,0.02177185,-0.01540455,0.02285039,-0.08323353,0.1072622,-0.07589278,0.1125757,103,7,697,0,463.0792,0.02755794,0.1357682
2009-03-31 오후 8:55:35,-0.01667636,0.02149066,-0.01520559,0.02255526,-0.08408115,0.1083546,-0.07666564,0.1137222,104,7,697,0,452.6261,0.02720201,0.1371508
2009-03-31 오후 8:55:35,-0.01648626,0.02124568,-0.01503226,0.02229815,-0.08491862,0.1094338,-0.07742924,0.1148549,105,7,697,0,441.6382,0.02689193,0.1385169
2009-03-31 오후 8:55:35,-0.01632025,0.02103175,-0.01488089,0.02207362,-0.0857463,0.1105004,-0.07818393,0.1159743,106,7,697,0,430.7105,0.02662115,0.139867
2009-03-31 오후 8:55:35,-0.0161141,0.02076608,-0.01469292,0.02179479,-0.08656423,0.1115545,-0.07892972,0.1170806,107,7,697,0,422.6862,0.02628487,0.1412012
2009-03-31 오후 8:55:35,-0.01586377,0.02044349,-0.01446467,0.02145622,-0.08737233,0.1125959,-0.07966655,0.1181736,108,7,697,0,416.944,0.02587654,0.1425193
2009-03-31 오후 8:55:35,-0.01561345,0.02012089,-0.01423642,0.02111765,-0.08817033,0.1136243,-0.08039417,0.1192529,109,7,697,0,411.8537,0.02546822,0.143821
2009-03-31 오후 8:55:35,-0.01535509,0.01978795,-0.01400085,0.02076821,-0.08895751,0.1146387,-0.08111193,0.1203176,110,7,697,0,408.4225,0.0250468,0.145105
2009-03-31 오후 8:55:35,-0.01513689,0.01950676,-0.01380189,0.02047309,-0.089733,0.1156381,-0.08181903,0.1213665,111,7,697,0,405.5733,0.02469087,0.14637
2009-03-31 오후 8:55:35,-0.01500702,0.0193394,-0.01368348,0.02029744,-0.09049636,0.1166218,-0.08251506,0.1223989,112,7,697,0,403.3728,0.02447903,0.1476151
2009-03-31 오후 8:55:35,-0.01486912,0.01916169,-0.01355774,0.02011092,-0.09124811,0.1175906,-0.08320051,0.1234157,113,7,697,0,402.9076,0.0242541,0.1488414
2009-03-31 오후 8:55:35,-0.0147272,0.01897881,-0.01342834,0.01991898,-0.09198962,0.1185461,-0.08387662,0.1244186,114,7,697,0,402.95,0.02402261,0.1500509
2009-03-31 오후 8:55:35,-0.01459734,0.01881145,-0.01330993,0.01974333,-0.09272244,0.1194905,-0.08454481,0.1254098,115,7,697,0,401.917,0.02381077,0.1512463
2009-03-31 오후 8:55:35,-0.01441928,0.01858199,-0.01314758,0.01950251,-0.09344764,0.1204251,-0.08520605,0.1263906,116,7,697,0,396.1602,0.02352034,0.1524292
2009-03-31 오후 8:55:35,-0.01424926,0.01836289,-0.01299256,0.01927255,-0.0941655,0.1213502,-0.0858606,0.1273615,117,7,697,0,385.953,0.02324301,0.1536002
2009-03-31 오후 8:55:35,-0.01412743,0.01820588,-0.01288146,0.01910776,-0.09487581,0.1222655,-0.08650826,0.1283222,118,7,697,0,372.9034,0.02304427,0.1547588
2009-03-31 오후 8:55:35,-0.01402968,0.01807991,-0.01279234,0.01897556,-0.09557836,0.1231709,-0.08714885,0.1292725,119,7,697,0,356.5054,0.02288483,0.1559048
2009-03-31 오후 8:55:35,-0.01388375,0.01789186,-0.01265928,0.01877819,-0.09627341,0.1240666,-0.0877826,0.1302125,120,7,697,0,334.4709,0.02264679,0.1570385
