2009-03-29 오후 1:44:07,0.01902045,-0.01625245
2009-03-29 오후 1:44:07,0.01881956,-0.01603609
2009-03-29 오후 1:44:07,0.01861867,-0.01581973
2009-03-29 오후 1:44:07,0.0184356,-0.01562257
2009-03-29 오후 1:44:07,0.01826591,-0.01543981
2009-03-29 오후 1:44:07,0.01811849,-0.01528105
2009-03-29 오후 1:44:07,0.01796662,-0.01511749
2009-03-29 오후 1:44:07,0.0178103,-0.01494913
2009-03-29 오후 1:44:07,0.01764951,-0.01477597
2009-03-29 오후 1:44:07,0.01744862,-0.01455961
2009-03-29 오후 1:44:07,0.01724773,-0.01434325
2009-03-29 오후 1:44:07,0.0170914,-0.01417489
2009-03-29 오후 1:44:07,0.01692171,-0.01399213
2009-03-29 오후 1:44:07,0.02325597,-0.02081402,195
2009-03-29 오후 1:44:20,0.02360616,-0.02144047
2009-03-29 오후 1:44:21,0.02389884,-0.02196402
2009-03-29 오후 1:44:21,0.02420429,-0.02251043
2009-03-29 오후 1:44:21,0.02446181,-0.02297109
2009-03-29 오후 1:44:21,0.02474169,-0.02347177
2009-03-29 오후 1:44:21,0.02507591,-0.02406963
2009-03-29 오후 1:44:21,0.025506,-0.02483901
2009-03-29 오후 1:44:21,0.02595527,-0.02564268
2009-03-29 오후 1:44:21,0.02623197,-0.02613764
2009-03-29 오후 1:44:21,0.02642876,-0.02648968
2009-03-29 오후 1:44:21,0.02626123,-0.02618999
2009-03-29 오후 1:44:21,0.02546411,-0.02476406
2009-03-29 오후 1:44:21,0.02436019,-0.02278931
2009-03-29 오후 1:44:21,0.0238475,-0.02187219
2009-03-29 오후 1:44:21,0.0239644,-0.02208131
2009-03-29 오후 1:44:21,0.02417078,-0.02245049
2009-03-29 오후 1:44:21,0.02428129,-0.02264817
2009-03-29 오후 1:44:21,0.02449087,-0.02302308
2009-03-29 오후 1:44:21,0.02471003,-0.02341514
2009-03-29 오후 1:44:21,0.02517209,-0.02424168
2009-03-29 오후 1:44:21,0.02560218,-0.02501105
2009-03-29 오후 1:44:21,0.02591083,-0.02556319
2009-03-29 오후 1:44:21,0.02637608,-0.02639545
2009-03-29 오후 1:44:21,0.02715133,-0.02778225
2009-03-29 오후 1:44:21,0.02788503,-0.02909473
2009-03-29 오후 1:44:21,0.02847172,-0.03014423
2009-03-29 오후 1:44:21,0.02949305,-0.03197124
2009-03-29 오후 1:44:21,0.03071891,-0.03416413
2009-03-29 오후 1:44:21,0.0304523,-0.03368721
2009-03-29 오후 1:44:21,0.02897127,-0.03103786
2009-03-29 오후 1:44:21,0.0277523,-0.0288573
2009-03-29 오후 1:44:22,0.02767106,-0.02871197
2009-03-29 오후 1:44:22,0.02815228,-0.02957281
2009-03-29 오후 1:44:22,0.02814774,-0.02956469
2009-03-29 오후 1:44:22,0.02770856,-0.02877906
2009-03-29 오후 1:44:22,0.02735247,-0.02814206
2009-03-29 오후 1:44:22,0.02765473,-0.02868276
2009-03-29 오후 1:44:22,0.02815193,-0.02957219
2009-03-29 오후 1:44:22,0.02888244,-0.03087896
2009-03-29 오후 1:44:22,0.02952665,-0.03203136
2009-03-29 오후 1:44:22,0.03002386,-0.0329208
2009-03-29 오후 1:44:22,0.03030375,-0.03342147
2009-03-29 오후 1:44:22,0.03052291,-0.03381353
2009-03-29 오후 1:44:22,0.03087311,-0.03443998
2009-03-29 오후 1:44:22,0.03191362,-0.03630129
2009-03-29 오후 1:44:22,0.03215196,-0.03672764
2009-03-29 오후 1:44:22,0.03217618,-0.03677097
2009-03-29 오후 1:44:22,0.03171782,-0.03595103
2009-03-29 오후 1:44:22,0.0304573,-0.03369615
2009-03-29 오후 1:44:22,0.02907535,-0.03122403
2009-03-29 오후 1:44:22,0.02857544,-0.03032978
2009-03-29 오후 1:44:22,0.02910141,-0.03127066
2009-03-29 오후 1:44:22,0.03000769,-0.03289186
2009-03-29 오후 1:44:22,0.03052727,-0.0338213
2009-03-29 오후 1:44:22,0.03085509,-0.03440773
2009-03-29 오후 1:44:22,0.03128519,-0.03517711
2009-03-29 오후 1:44:22,0.03170888,-0.03593505
2009-03-29 오후 1:44:22,0.03209424,-0.03662439
2009-03-29 오후 1:44:22,0.03289185,-0.03805121
2009-03-29 오후 1:44:22,0.0334402,-0.03903211
2009-03-29 오후 1:44:22,0.03380318,-0.03968143
2009-03-29 오후 1:44:23,0.03500667,-0.04183429
2009-03-29 오후 1:44:23,0.03629965,-0.04414724
2009-03-29 오후 1:44:23,0.03563675,-0.04296142
2009-03-29 오후 1:44:23,0.03365716,-0.03942023
2009-03-29 오후 1:44:23,0.0325117,-0.03737116
2009-03-29 오후 1:44:23,0.03298973,-0.03822629
2009-03-29 오후 1:44:23,0.03371704,-0.03952734
2009-03-29 오후 1:44:23,0.03352074,-0.03917619
2009-03-29 오후 1:44:23,0.03295053,-0.03815617
2009-03-29 오후 1:44:23,0.03303547,-0.03830811
2009-03-29 오후 1:44:23,0.03365092,-0.03940907
2009-03-29 오후 1:44:23,0.03439421,-0.04073871
2009-03-29 오후 1:44:23,0.03525255,-0.04227415
2009-03-29 오후 1:44:23,0.03577213,-0.04320359
2009-03-29 오후 1:44:23,0.03618944,-0.0439501
2009-03-29 오후 1:44:23,0.0364949,-0.04449651
2009-03-29 오후 1:44:23,0.03675561,-0.04496289
2009-03-29 오후 1:44:23,0.03752446,-0.04633826
2009-03-29 오후 1:44:23,0.03794816,-0.0470962
2009-03-29 오후 1:44:23,0.03790207,-0.04701374
2009-03-29 오후 1:44:23,0.03756196,-0.04640534
2009-03-29 오후 1:44:23,0.03634299,-0.04422478
2009-03-29 오후 1:44:23,0.03471814,-0.04131816
2009-03-29 오후 1:44:23,0.03435886,-0.04067545
2009-03-29 오후 1:44:23,0.03516607,-0.04211942
2009-03-29 오후 1:44:23,0.03621616,-0.04399788
2009-03-29 오후 1:44:23,0.03654398,-0.04458432
2009-03-29 오후 1:44:23,0.03651707,-0.04453617
2009-03-29 오후 1:44:23,0.03664675,-0.04476815
2009-03-29 오후 1:44:23,0.03705447,-0.0454975
