MotionZ,2009-03-29 오후 2:15:44,2121,0.04608665,-0.02260028,22717.26,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1420,-0.8120158,-0.001221572,19165.33,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2226,0.1566758,0.01552867,5118.121,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2135,0.06291697,-0.02312353,22688.18,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1450,-0.7750743,-7.217563E-05,19628.09,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2237,0.1697816,0.01603913,5140.686,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2094,0.01362819,-0.02391531,22740.31,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1466,-0.7553722,0.001184561,20164.31,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2266,0.2043332,0.01673784,5206.53,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2095,0.01483035,-0.02470054,22789.23,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1473,-0.7467524,0.002488258,20721.82,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2283,0.2245876,0.0175469,5284.507,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2048,-0.04167143,-0.0257936,22928.58,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1442,-0.7849253,0.003583985,21092.24,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2331,0.2817766,0.01866753,5481.115,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2001,-0.09817321,-0.02719449,23250.88,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1254,-1.016425,0.003418467,21108.69,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2374,0.3330084,0.02006728,5859.397,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,1979,-0.1246208,-0.02873947,23636.58,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1280,-0.9844095,0.001569052,22349.53,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2129,0.04110639,0.02107756,5977.983,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2095,0.01483035,-0.03014691,23896.77,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1039,-1.281173,-3.884709E-05,23263.09,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2333,0.2841595,0.02221117,6118.905,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2065,-0.02123461,-0.03112863,23957.59,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1204,-1.077995,-0.0005398029,23349.38,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2374,0.3330084,0.02361092,6441.101,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,1951,-0.1582815,-0.032857,24526.06,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,965,-1.372295,-0.00264415,24850.73,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2199,0.124507,0.02387472,6375.654,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2222,0.1675054,-0.03281043,24614.37,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,887,-1.468343,-0.005271779,27124.22,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2045,-0.0589743,0.02313889,6779.734,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2531,0.5389745,-0.03074005,26882.16,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1152,-1.142027,-0.00612159,27325.11,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2114,0.02323484,0.02285095,6849.733,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2595,0.6159131,-0.0282505,29871.48,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1552,-0.6494732,-0.004287901,28568.71,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2240,0.1733559,0.02338089,6778.242,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2289,0.2480505,-0.02776512,30134.46,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1516,-0.693803,-0.002695727,29319.87,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2257,0.1936103,0.02402117,6731,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2137,0.0653213,-0.02827527,30142.45,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1344,-0.9056009,-0.002257458,28996.15,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2292,0.2353106,0.02488865,6707.578,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2253,0.2047725,-0.02802567,29964.4,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1466,-0.7553722,-0.001000722,28936.36,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2143,0.0577865,0.02478895,6756.616,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2290,0.2492526,-0.02753373,29861.64,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1344,-0.9056009,-0.0005624531,28602.48,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2102,0.008937596,0.02442312,6935.562,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2245,0.1951552,-0.02733653,29751.61,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1380,-0.8612711,0.000117331,28518.33,-0.9860447,2.538628,
